4254,Eurasian wigeon,Mareca penelope,
4255,Fish crow,Corvus ossifragus,
4256,Harlequin Duck,Histrionicus histrionicus,12-14 yrs
4257,Redwing,Turdus iliacus,
4258,Southern royal albatross,Diomedea epomophora,
4259,Bullock's oriole,Icterus bullockii,
4260,Band-tailed pigeon,Patagioenas fasciata,
4261,Horned Lark,Eremophila alpestris,5-8 yrs
4262,Ruddy shelduck,Tadorna ferruginea,
4263,Gang-Gang Cockatoo,Callocephalon fimbriatum,50 yrs
4264,Prairie Falcon,Falco mexicanus,3-25 yrs
4265,Plum-headed parakeet,Psittacula cyanocephala,
4266,White-Backed Vulture,Gyps africanus,19 yrs
4267,Greater scaup,Aythya marila,
4268,Cackling goose,Branta hutchinsii,
4269,Common Snipe,Gallinago gallinago,4-16 yrs
4270,Bateleur,Terathopius ecaudatus,27 yrs
4271,Common Yellowthroat,Geothlypis trichas,10-11 yrs
4272,Yellow-rumped warbler,Setophaga coronata,
4273,Black stork,Ciconia nigra,
4274,Thick-billed raven,Corvus crassirostris,
4275,Spruce grouse,Falcipennis canadensis,5.5 years
4276,Pied-Billed Grebe,Podilymbus podiceps,10-12 yrs
4277,Red-Crested Cardinal,Paroaria coronata,15 yrs
4278,Jabiru,Jabiru mycteria,
4279,Eastern wood pewee,Contopus virens,
4280,Common ground dove,Columbina passerina,
4281,Grey Wagtail,Motacilla cinerea,8 yrs
4282,Brambling,Fringilla montifringilla,
4283,African jacana,Actophilornis africanus,
4284,Red-breasted merganser,Mergus serrator,
4285,Cliff flycatcher,Hirundinea ferruginea,
4286,Common redpoll,Acanthis flammea,
4287,Green Bee-Eater,Merops orientalis,12-18 yrs
4288,Lesser Flamingo,Phoeniconaias minor,50 yrs
4289,King eider,Somateria spectabilis,
4290,Black-winged stilt,Himantopus himantopus,
4291,Redhead,Aythya americana,22.5 years
4292,Yellow-Headed Blackbird,Xanthocephalus xanthocephalus,10-11.8 yrs
4293,Green-Winged Macaw,Ara chloropterus,30-60 yrs
4294,Boreal Owl,Aegolius funereus,7-8 yrs
4295,Booted eagle,Hieraaetus pennatus,
4296,Red Crossbill,Loxia curvirostra,8 yrs
4297,Brogla,Grus rubicunda,33 yrs
4298,Red Knot,Calidris canutus,13-16 yrs
4299,Stock dove,Columba oenas,
4300,Little Grebe,Tachybaptus ruficollis,10-15 yrs
4301,Lappet-Faced Vulture,Torgos tracheliotos,30-50 yrs
4302,Golden-crowned kinglet,Regulus satrapa,
4303,White-tailed tropicbird,Phaethon lepturus,
4304,Snow Bunting,Plectrophenax nivalis,8.9 yrs
4305,Dickcissel,Spiza americana,
4306,Blue-Throated Macaw,Ara glaucogularis,50-80 yrs
4307,Laysan Albatross,Phoebastria immutabilis,12-51 yrs
4308,Blue Grosbeak,Passerina caerulea,6 yrs
4309,Edible-nest swiftlet,Aerodramus fuciphagus,
4310,Spotted flycatcher,Muscicapa striata,
4311,Great kiskadee,Pitangus sulphuratus,7 years
4312,American bushtit,Psaltriparus minimus,8.5 years
4313,Military Macaw,Ara militaris,50-60 yrs
4314,Long-Tailed Duck,Clangula hyemalis,15 yrs
4315,Garganey,Spatula querquedula,
4316,Mountain chickadee,Poecile gambeli,
4317,Common gallinule,Gallinula galeata,
4318,Southern Ground Hornbil,Bucorvus leadbeateri,50-70 yrs
4319,Sanderling,Calidris alba,
4320,Swainson's thrush,Catharus ustulatus,
4321,Northern cassowary,Casuarius unappendiculatus,
4322,Orchard oriole,Icterus spurius,11 years
4323,Clark's nutcracker,Nucifraga columbiana,17.5 years
4324,White-rumped vulture,Gyps bengalensis,
4325,Yellow-Eyed Penguin,Megadyptes antipodes,22 yrs
4326,American Wigeon,Mareca americana,1.7-21 yrs
4327,Bluethroat,Luscinia svecica,
4328,Lear's Macaw,Anodorhynchus leari,30-60 yrs
4329,Painted Stork,Mycteria leucocephala,28 yrs
4330,European nightjar,Caprimulgus europaeus,
4331,Lanner Falcon,Falco biarmicus,15-17 yrs
4332,White-breasted waterhen,Amaurornis phoenicurus,
4333,Green junglefowl,Gallus varius,
4334,Blue Crane,Grus paradisea,20-30 yrs
4335,Eurasian bittern,Botaurus stellaris,
4336,Boreal chickadee,Poecile hudsonicus,
4337,Hooded oriole,Icterus cucullatus,6 years
4338,Red-Cockaded Woodpecker,Dryobates borealis,12-16 yrs
4339,Large-billed crow,Corvus macrorhynchos,
4340,Pyrrhuloxia,Cardinalis sinuatus,8 years
4341,Blue-gray gnatcatcher,Polioptila caerulea,4 years
4342,Warbling vireo,Vireo gilvus,
4343,Victoria Crowned Pigeon,Goura victoria,20-25 yrs
4344,Lesser scaup,Aythya affinis,
4345,Sharp-tailed grouse,Tympanuchus phasianellus,
4346,Andean cock-of-the-rock,Rupicola peruvianus,
4347,Senegal Parrot,Poicephalus senegalus,25-50 yrs
4348,Crested Ibis,Nipponia nippon,26 yrs
4349,European serin,Serinus serinus,
4350,South Polar Skua,Stercorarius maccormicki,10 yrs
4351,Black-and-White Warbler,Mniotilta varia,11 yrs
4352,Black woodpecker,Dryocopus martius,
4353,Limpkin,Aramus guarauna,
4354,Magpie goose,Anseranas semipalmata,
4355,Eurasian oystercatcher,Haematopus ostralegus,
4356,Red-billed chough,Pyrrhocorax pyrrhocorax,
4357,Red-throated loon,Gavia stellata,
4358,Greater adjutant,Leptoptilos dubius,
4359,Verreaux's eagle,Aquila verreauxii,
4360,Satin Bowerbird,Ptilonorhynchus violaceus,20-30 yrs
4361,Chilean Flamingo,Phoenicopterus chilensis,40-50 yrs
4362,Black-tailed godwit,Limosa limosa,
4363,Bush Stone-Curlew,Burhinus grallarius,20-30 yrs
4364,Marsh Wren,Cistothorus palustris,9 yrs
4365,Hawfinch,Coccothraustes coccothraustes,
4366,Indian robin,Copsychus fulicatus,
4367,Boat-tailed grackle,Quiscalus major,
4368,Yellow-Headed Amazon,Amazona oratrix,80 yrs
4369,Common potoo,Nyctibius griseus,
4370,Red-billed quelea,Quelea quelea,
4371,Lazuli bunting,Passerina amoena,
4372,Winter wren,Troglodytes hiemalis,
4373,Thrush nightingale,Luscinia luscinia,
4374,American Avocet,Recurvirostra americana,9-15 yrs
4375,Rosy starling,Pastor roseus,
4376,Ring-billed gull,Larus delawarensis,
4377,Green-Winged Teal,Anas carolinensis,20 yrs
4378,Brewer's blackbird,Euphagus cyanocephalus,
4379,European pied flycatcher,Ficedula hypoleuca,11 years
4380,Calliope Hummingbird,Selasphorus calliope,8 yrs
4381,Lady Amherst's pheasant,Chrysolophus amherstiae,
4382,Lesser spotted woodpecker,Dryobates minor,
4383,White bellbird,Procnias albus,
4384,Giant hummingbird,Patagona gigas,
4385,Rough-legged buzzard,Buteo lagopus,
4386,Masked booby,Sula dactylatra,25.5 years
4387,Splendid Fairywren,Malurus splendens,5-6 yrs
4388,Varied thrush,Ixoreus naevius,5.5 years
4389,Purple heron,Ardea purpurea,
4390,Eastern Meadowlark,Sturnella magna,3-9 yrs
4391,Indian golden oriole,Oriolus kundoo,
4392,Meadow pipit,Anthus pratensis,
4393,Bali Myna,Leucopsar rothschildi,5-15 yrs
4394,Greater spotted eagle,Clanga clanga,
4395,Thick-Billed Parrot,Rhynchopsitta pachyrhyncha,40 yrs
4396,Oilbird,Steatornis caripensis,
4397,Northern wheatear,Oenanthe oenanthe,
4398,European Roller,Coracias garrulus,9-10 yrs
4399,Dunlin,Calidris alpina,
4400,Pygmy falcon,Polihierax semitorquatus,
4401,Pink-necked green pigeon,Treron vernans,
4402,Common pochard,Aythya ferina,
4403,Ring-Necked Duck,Aythya collaris,5-20 yrs
4404,Great Green Macaw,Ara ambiguus,60-70 yrs
4405,James's Flamingo,Phoenicoparrus jamesi,20-30 yrs
4406,Tricolored Heron,Egretta tricolor,17 yrs
4407,Red-headed vulture,Sarcogyps calvus,
4408,Lark Bunting,Calamospiza melanocorys,4 yrs
4409,Ural Owl,Strix uralensis,24 yrs
4410,Eurasian woodcock,Scolopax rusticola,
4411,American herring gull,Larus smithsonianus,
4412,Wilson's phalarope,Phalaropus tricolor,
4413,Horned Puffin,Fratercula corniculata,over 20 yrs
4414,Bananaquit,Coereba flaveola,7 years
4415,Northern bald ibis,Geronticus eremita,
4416,Royal Penguin,Eudyptes schlegeli,15-20 yrs
4417,Black-legged kittiwake,Rissa tridactyla,25.5 years
4418,Chestnut-backed chickadee,Poecile rufescens,
4419,Northern Fulmar,Fulmarus glacialis,34-50 yrs
4420,Sand Martin,Riparia riparia,9 yrs
4421,Florida Scrub-Jay,Aphelocoma coerulescens,4-15 yrs
4422,Common firecrest,Regulus ignicapilla,
4423,Rock wren,Salpinctes obsoletus,
4424,Dwarf cassowary,Casuarius bennetti,
4425,White-necked raven,Corvus albicollis,
4426,Wood warbler,Phylloscopus sibilatrix,
4427,Ross's goose,Anser rossii,
4428,Western kingbird,Tyrannus verticalis,
4429,American Oystercatcher,Haematopus palliatus,10-17 yrs
4430,Alpine swift,Tachymarptis melba,
4431,Manx shearwater,Puffinus puffinus,
4432,Greater Bird-of-Paradise,Paradisaea apoda,5-30 yrs
4433,Indian eagle-owl,Bubo bengalensis,
4434,Eurasian curlew,Numenius arquata,
4435,Hooded Vulture,Necrosyrtes monachus,20-30 yrs
4436,Common reed bunting,Emberiza schoeniclus,
4437,Pine warbler,Setophaga pinus,
4438,Purple-rumped sunbird,Leptocoma zeylonica,
4439,Lesser black-backed gull,Larus fuscus,
4440,Black-necked crane,Grus nigricollis,
4441,Northern parula,Setophaga americana,
4442,Smew,Mergellus albellus,
4443,Red-backed shrike,Lanius collurio,
4444,Cinnamon Teal,Spatula cyanoptera,12 yrs
4445,Chihuahuan raven,Corvus cryptoleucus,
4446,Marsh tit,Poecile palustris,
4447,Forest owlet,Athene blewitti,
4448,Common sandpiper,Actitis hypoleucos,
4449,Black-Browed Albatross,Thalassarche melanophris,32.5-70 yrs
4450,Black Skimmer,Rynchops niger,20 yrs
4451,Lesser whitethroat,Curruca curruca,
4452,Spanish imperial eagle,Aquila adalberti,
4453,White-eyed vireo,Vireo griseus,
4454,Blue finch,Porphyrospiza caerulescens,
4455,Northern shrike,Lanius borealis,
4456,Black-throated magpie-jay,Calocitta colliei,
4457,Black-necked stork,Ephippiorhynchus asiaticus,
4458,Allen's hummingbird,Selasphorus sasin,4 years
4459,Eurasian scops owl,Otus scops,
4460,Lesser kestrel,Falco naumanni,
4461,Pacific koel,Eudynamys orientalis,
4462,Ruddy Turnstone,Arenaria interpres,9-19 yrs
4463,Red-necked grebe,Podiceps grisegena,
4464,Sedge warbler,Acrocephalus schoenobaenus,
4465,Red-crowned amazon,Amazona viridigenalis,
4466,Least Bittern,Ixobrychus exilis,10 yrs
4467,Parasitic jaeger,Stercorarius parasiticus,32 years
4468,Flightless Cormorant,Phalacrocorax harrisi,13 yrs
4469,Surf scoter,Melanitta perspicillata,
4470,Great frigatebird,Fregata minor,
4471,Laughing Gull,Leucophaeus atricilla,15-22 yrs
4472,Common poorwill,Phalaenoptilus nuttallii,
4473,Reddish egret,Egretta rufescens,
4474,Pink Pigeon,Nesoenas mayeri,10-18 yrs
4475,Pomarine jaeger,Stercorarius pomarinus,
4476,Western tragopan,Tragopan melanocephalus,
4477,Sora,Porzana carolina,
4478,European shag,Phalacrocorax aristotelis,
4479,Horned grebe,Podiceps auritus,5 years
4480,Common shelduck,Tadorna tadorna,
4481,White-throated dipper,Cinclus cinclus,
4482,Purple Gallinule,Porphyrio martinicus,22 yrs
4483,Yellow-billed magpie,Pica nutalli,
4484,Prothonotary warbler,Protonotaria citrea,8 years
4485,Luzon Bleeding-Heart,Gallicolumba luzonica,15-25 yrs
4486,Western Screech Owl,Megascops kennicottii,13 yrs
4487,Raggiana bird-of-paradise,Paradisaea raggiana,
4488,Torresian crow,Corvus orru,
4489,Cape Barren Goose,Cereopsis novaehollandiae,17 yrs
4490,Violet-green swallow,Tachycineta thalassina,
4491,Indian spotted eagle,Clanga hastata,
4492,California towhee,Melozone crissalis,
4493,Red-billed oxpecker,Buphagus erythrorhynchus,
4494,Swamp harrier,Circus approximans,
4495,Southern Giant Petrel,Macronectes giganteus,20-30 yrs
4496,California Gull,Larus californicus,4-24 yrs
4497,Say's phoebe,Sayornis saya,
4498,Snowy Plover,Charadrius nivosus,15 yrs
4499,Striated heron,Butorides striata,
4500,Fiordland Penguin,Eudyptes pachyrhynchus,15-20 yrs
4501,Pink-Footed Goose,Anser brachyrhynchus,20 yrs
4502,Northern rough-winged swallow,Stelgidopteryx serripennis,
4503,Caspian tern,Hydroprogne caspia,
4504,Gila Woodpecker,Melanerpes uropygialis,7-10 yrs
4505,Rufous-bellied thrush,Turdus rufiventris,
4506,Pacific parrotlet,Forpus coelestis,
4507,European golden plover,Pluvialis apricaria,
4508,Lewis's woodpecker,Melanerpes lewis,
4509,Western Grebe,Aechmophorus occidentalis,14 yrs
4510,Andean Flamingo,Phoenicoparrus andinus,50 yrs
4511,American tree sparrow,Spizelloides arborea,
4512,Montagu's Harrier,Circus pygargus,16 yrs
4513,Silver Pheasant,Lophura nycthemera,15-20 yrs
4514,Nanday Parakeet,Aratinga nenday,20 yrs
4515,Red-shouldered macaw,Diopsittaca nobilis,
4516,Malleefowl,Leipoa ocellata,25 yrs
4517,Asian openbill,Anastomus oscitans,
4518,Ornate hawk-eagle,Spizaetus ornatus,
4519,Lesser Roadrunner,Geococcyx velox,7-8 yrs
4520,Yello-Naped Amazon,Amazona auropalliata,20-80 yrs
4521,Snow Petrel,Pagodroma nivea,14-20 yrs
4522,Common redshank,Tringa totanus,
4523,White Tern,Gygis alba,16-18 yrs
4524,Thick-billed murre,Uria lomvia,
4525,Wilson's snipe,Gallinago delicata,
4526,Vampire ground finch,Geospiza septentrionalis,
4527,Coscoroba swan,Coscoroba coscoroba,
4528,Bermuda petrel,Pterodroma cahow,
4529,Savannah Sparrow,Passerculus sandwichensis,6 yrs
4530,Turquoise-fronted amazon,Amazona aestiva,
4531,Black-backed woodpecker,Picoides arcticus,
4532,Maleo,Macrocephalon maleo,
4533,Red-crested pochard,Netta rufina,
4534,Field sparrow,Spizella pusilla,
4535,Black-throated blue warbler,Setophaga caerulescens,
4536,Red-billed tropicbird,Phaethon aethereus,
4537,Fox sparrow,Passerella iliaca,10.5 years
4538,Jerdon's courser,Rhinoptilus bitorquatus,
4539,Darwin's rhea,Rhea pennata,
4540,Inca Dove,Columbina inca,2-7.9 yrs
4541,Broad-Tailed Hummingbird,Selasphorus platycercus,8-12 yrs
4542,Indian pond heron,Ardeola grayii,
4543,Spotted thick-knee,Burhinus capensis,
4544,Pacific Golden Plover,Pluvialis fulva,15 yrs
4545,Black-Necked Swan,Cygnus melancoryphus,20-30 yrs
4546,Black-Shouldered Kite,Elanus axillaris,6 yrs
4547,Yellow-throated vireo,Vireo flavifrons,
4548,Black-necked grebe,Podiceps nigricollis,
4549,Kirtland's warbler,Setophaga kirtlandii,9 years
4550,Southern crested caracara,Caracara plancus,
4551,Diamond Dove,Geopelia cuneata,10 yrs
4552,Green parakeet,Psittacara holochlorus,
4553,American dipper,Cinclus mexicanus,7 years
4554,Spoon-billed sandpiper,Calidris pygmaea,
4555,Sooty shearwater,Ardenna grisea,
4556,American black swift,Cypseloides niger,
4557,Hazel grouse,Tetrastes bonasia,
4558,Black scoter,Melanitta americana,
4559,Common rosefinch,Carpodacus erythrinus,
4560,Turquoise-Browed Motmot,Eumomota superciliosa,12-20 yrs
4561,Brown-headed nuthatch,Sitta pusilla,
4562,Lesser whistling duck,Dendrocygna javanica,
4563,Azure-winged magpie,Cyanopica cyanus,
4564,Crested eagle,Morphnus guianensis,
4565,Barrow's goldeneye,Bucephala islandica,
4566,Yellow-legged gull,Larus michahellis,
4567,Snail Kite,Rostrhamus sociabilis,14 yrs
4568,Intermediate egret,Ardea intermedia,
4569,Spotted owlet,Athene brama,
4570,Sociable weaver,Philetairus socius,
4571,Black Crowned Crane,Balearica pavonina,22-25 yrs
4572,Virginia Rail,Rallus limicola,
4573,Sword-billed hummingbird,Ensifera ensifera,
4574,Indian cuckoo,Cuculus micropterus,
4575,Blue Duck,Hymenolaimus malacorhynchos,8-10 yrs
4576,Chestnut-fronted macaw,Ara severus,
4577,Long-Billed Curlew,Numenius americanus,10 yrs
4578,Eleonora's falcon,Falco eleonorae,
4579,Lesser spotted eagle,Clanga pomarina,
4580,Little bittern,Ixobrychus minutus,
4581,Reeves's pheasant,Syrmaticus reevesii,
4582,Shiny cowbird,Molothrus bonariensis,
4583,Black guillemot,Cepphus grylle,13 years
4584,Sedge wren,Cistothorus stellaris,
4585,Fulvous whistling duck,Dendrocygna bicolor,
4586,Water rail,Rallus aquaticus,
4587,Southern lapwing,Vanellus chilensis,
4588,White-tailed ptarmigan,Lagopus leucura,
4589,Dusky grouse,Dendragapus obscurus,
4590,Groove-billed ani,Crotophaga sulcirostris,
4591,Pacific loon,Gavia pacifica,
4592,Blue-headed vireo,Vireo solitarius,
4593,Red-tailed tropicbird,Phaethon rubricauda,
4594,Golden parakeet,Guaruba guarouba,
4595,Goffin's Cockatoo,Cacatua goffiniana,35-40 yrs
4596,Orange-crowned warbler,Leiothlypis celata,
4597,Guianan cock-of-the-rock,Rupicola rupicola,
4598,Wilson's Bird-of-Paradise,Cicinnurus respublica,5-30 yrs
4599,Cuban trogon,Priotelus temnurus,
4600,European crested tit,Lophophanes cristatus,
4601,Pinyon jay,Gymnorhinus cyanocephalus,
4602,Great reed warbler,Acrocephalus arundinaceus,
4603,Short-tailed shearwater,Ardenna tenuirostris,
4604,Costa's hummingbird,Calypte costae,9 years
4605,Mountain Quail,Oreortyx pictus,1-4 yrs
4606,Upland sandpiper,Bartramia longicauda,
4607,Eurasian whimbrel,Numenius phaeopus,
4608,Common ringed plover,Charadrius hiaticula,
4609,Neotropic cormorant,Phalacrocorax brasilianus,12.5 years
4610,Marbled murrelet,Brachyramphus marmoratus,10 years
4611,Grey-headed albatross,Thalassarche chrysostoma,
4612,Augur buzzard,Buteo augur,
4613,Red-billed streamertail,Trochilus polytmus,
4614,Townsend's solitaire,Myadestes townsendi,
4615,Grasshopper Sparrow,Ammodramus savannarum,2.9-9 yrs
4616,Xeme,Xema sabini,18 yrs
4617,Least Tern,Sternula antillarum,15-20 yrs
4618,Short-Tailed Albatross,Phoebastria albatrus,20-45 yrs
4619,Himalayan quail,Ophrysia superciliosa,
4620,Cassin's finch,Haemorhous cassinii,
4621,White-faced ibis,Plegadis chihi,
4622,Jandaya parakeet,Aratinga jandaya,
4623,Imperial amazon,Amazona imperialis,
4624,Barred parakeet,Bolborhynchus lineola,
4625,Spotted Eagle-Owl,Bubo africanus,10-20 yrs
4626,Tree pipit,Anthus trivialis,
4627,Phainopepla,Phainopepla nitens,
4628,Hawaiian Duck,Anas wyvilliana,13-18 yrs
4629,Yellow-Crowned Amazon,Amazona ochrocephala,60-80 yrs
4630,Mottled duck,Anas fulvigula,5 years
4631,Willet,Tringa semipalmata,
4632,Golden-crowned sparrow,Zonotrichia atricapilla,
4633,Wilson's warbler,Cardellina pusilla,
4634,Corn bunting,Emberiza calandra,
4635,Brown shrike,Lanius cristatus,
4636,Oriental turtle dove,Streptopelia orientalis,
4637,Malabar grey hornbill,Ocyceros griseus,
4638,Hooded warbler,Setophaga citrina,8 years
4639,Kelp gull,Larus dominicanus,
4640,Oak titmouse,Baeolophus inornatus,
4641,Whinchat,Saxicola rubetra,
4642,Zone-tailed hawk,Buteo albonotatus,
4643,Western reef heron,Egretta gularis,
4644,Cerulean warbler,Setophaga cerulea,5 years
4645,Red-fan parrot,Deroptyus accipitrinus,
4646,Southern masked weaver,Ploceus velatus,
4647,Lesser florican,Sypheotides indicus,
4648,Red-footed falcon,Falco vespertinus,
4649,Black oystercatcher,Haematopus bachmani,
4650,Pygmy nuthatch,Sitta pygmaea,
4651,Slender-billed vulture,Gyps tenuirostris,
4652,Himalayan snowcock,Tetraogallus himalayensis,
4653,Aplomado Falcon,Falco femoralis,12 yrs
4654,Lark sparrow,Chondestes grammacus,8 years
4655,White-winged scoter,Melanitta deglandi,
4656,Flammulated Owl,Psiloscops flammeolus,7-8 yrs
4657,Scaled quail,Callipepla squamata,
4658,Red-breasted meadowlark,Leistes militaris,
4659,White-Necked Stork,Ciconia episcopus,20 yrs
4660,Cape robin-chat,Cossypha caffra,
4661,Ring ouzel,Turdus torquatus,
4662,Lapland longspur,Calcarius lapponicus,
4663,Willow flycatcher,Empidonax traillii,
4664,Sage thrasher,Oreoscoptes montanus,
4665,Worm-eating warbler,Helmitheros vermivorum,
4666,Little ringed plover,Charadrius dubius,
4667,Yellow-bellied flycatcher,Empidonax flaviventris,4 years
4668,Indian spot-billed duck,Anas poecilorhyncha,
4669,Black-chested buzzard-eagle,Geranoaetus melanoleucus,
4670,White-throated magpie-jay,Calocitta formosa,
4671,Ash-throated flycatcher,Myiarchus cinerascens,
4672,White Hawk,Leucopternis albicollis,20 yrs
4673,Green Jay,Cyanocorax luxuosus,10-11 yrs
4674,Inca Tern,Larosterna inca,14-20 yrs
4675,Red-breasted sapsucker,Sphyrapicus ruber,
4676,Spotted nutcracker,Nucifraga caryocatactes,
4677,Horned screamer,Anhima cornuta,
4678,Spotted Sandpiper,Actitis macularius,12 yrs
4679,Blue rock thrush,Monticola solitarius,
4680,Lesser yellow-headed vulture,Cathartes burrovianus,
4681,Red-breasted parakeet,Psittacula alexandri,
4682,Black-crested titmouse,Baeolophus atricristatus,
4683,Vaux's swift,Chaetura vauxi,5 years
4684,White-throated swift,Aeronautes saxatalis,
4685,Venezuelan troupial,Icterus icterus,
4686,Pallid harrier,Circus macrourus,
4687,Rusty blackbird,Euphagus carolinus,
4688,Ruff,Calidris pugnax,
4689,King rail,Rallus elegans,
4690,Saffron finch,Sicalis flaveola,
4691,Blackburnian Warbler,Setophaga fusca,8 yrs
4692,Great spotted cuckoo,Clamator glandarius,
4693,White-eared bulbul,Pycnonotus leucotis,
4694,Long-tailed jaeger,Stercorarius longicaudus,
4695,Glaucous gull,Larus hyperboreus,
4696,Red-breasted goose,Branta ruficollis,
4697,Red-naped sapsucker,Sphyrapicus nuchalis,
4698,Red-legged seriema,Cariama cristata,
4699,Waved Albatross,Phoebastria irrorata,40-45 yrs
4700,Blackpoll warbler,Setophaga striata,
4701,Semipalmated plover,Charadrius semipalmatus,
4702,Nazca booby,Sula granti,
4703,Cape sparrow,Passer melanurus,
4704,Oriental darter,Anhinga melanogaster,
4705,Sandwich tern,Thalasseus sandvicensis,
4706,Western Gull,Larus occidentalis,15-25 yrs
4707,Black-throated green warbler,Setophaga virens,6 years
